experiment,dataset,method,n_clusters,n_set,iter,entropy,time
1818,ng20,coresets,5,3000,20,4.121782,1.981246
1819,ng20,coresets,5,3000,0,4.150733,1.915826
1819,ng20,coresets,5,3000,1,4.127226,1.921554
1819,ng20,coresets,5,3000,5,4.103536,1.924639
1819,ng20,coresets,5,3000,10,4.099904,1.939955
1819,ng20,coresets,5,3000,35,4.069075,1.993698
1820,ng20,coresets,5,3000,0,4.196130,1.933940
1820,ng20,coresets,5,3000,1,4.151070,1.927228
1820,ng20,coresets,5,3000,5,4.132523,1.937061
1820,ng20,coresets,5,3000,10,4.100920,1.943859
1820,ng20,coresets,5,3000,16,4.101081,1.958837
1821,ng20,coresets,5,3000,0,4.162050,1.927747
1821,ng20,coresets,5,3000,1,4.139200,1.922594
1821,ng20,coresets,5,3000,5,4.123799,1.933106
1821,ng20,coresets,5,3000,10,4.115765,1.944374
1821,ng20,coresets,5,3000,23,4.110161,1.981091
1822,ng20,coresets,5,3000,0,4.158929,1.939255
1822,ng20,coresets,5,3000,1,4.143228,1.941592
1822,ng20,coresets,5,3000,5,4.135892,1.951053
1822,ng20,coresets,5,3000,10,4.135784,1.961285
1822,ng20,coresets,5,3000,12,4.135719,1.966599
1823,ng20,coresets,5,3000,0,4.230107,1.943364
1823,ng20,coresets,5,3000,1,4.208327,1.947566
1823,ng20,coresets,5,3000,5,4.159973,1.953398
1823,ng20,coresets,5,3000,10,4.152585,1.967834
1823,ng20,coresets,5,3000,19,4.144743,1.987290
1824,ng20,coresets,5,3000,0,4.129086,1.932776
1824,ng20,coresets,5,3000,1,4.110913,1.935030
1824,ng20,coresets,5,3000,5,4.094096,1.942785
1824,ng20,coresets,5,3000,10,4.076842,1.951930
1824,ng20,coresets,5,3000,15,4.077129,1.962990
1825,ng20,coresets,5,3000,0,4.157390,1.900367
1825,ng20,coresets,5,3000,1,4.135184,1.902320
1825,ng20,coresets,5,3000,5,4.113011,1.909923
1825,ng20,coresets,5,3000,10,4.108951,1.919298
1826,ng20,coresets,5,3000,0,4.161432,1.911833
1826,ng20,coresets,5,3000,1,4.132370,1.911157
1826,ng20,coresets,5,3000,5,4.127287,1.920931
1826,ng20,coresets,5,3000,10,4.127613,1.929485
1826,ng20,coresets,5,3000,20,4.127991,1.951350
1827,ng20,coresets,5,3000,0,4.141311,1.921720
1827,ng20,coresets,5,3000,1,4.123986,1.928389
1827,ng20,coresets,5,3000,5,4.106164,1.939363
1827,ng20,coresets,5,3000,10,4.105926,1.946531
1827,ng20,coresets,5,3000,14,4.105618,1.956153
1828,ng20,coresets,5,3000,0,4.158582,1.992905
1828,ng20,coresets,5,3000,1,4.131502,1.997849
1828,ng20,coresets,5,3000,5,4.103380,2.008017
1828,ng20,coresets,5,3000,10,4.102568,2.015138
1828,ng20,coresets,5,3000,11,4.102568,2.016983
1829,ng20,coresets,5,3000,0,4.214173,1.966875
1829,ng20,coresets,5,3000,1,4.155253,1.968588
1829,ng20,coresets,5,3000,5,4.119946,1.979169
1829,ng20,coresets,5,3000,10,4.107731,1.995153
1829,ng20,coresets,5,3000,15,4.106423,2.000889
1830,ng20,coresets,5,3000,0,4.159802,1.933070
1830,ng20,coresets,5,3000,1,4.137482,1.930517
1830,ng20,coresets,5,3000,5,4.095599,1.943240
1830,ng20,coresets,5,3000,10,4.083021,1.955259
1830,ng20,coresets,5,3000,17,4.084053,1.966920
1831,ng20,coresets,5,3000,0,4.193615,1.899431
1831,ng20,coresets,5,3000,1,4.150585,1.901926
1831,ng20,coresets,5,3000,5,4.101566,1.914116
1831,ng20,coresets,5,3000,10,4.102077,1.917979
1831,ng20,coresets,5,3000,21,4.102801,1.945535
1832,ng20,coresets,5,3000,0,4.155179,1.903653
1832,ng20,coresets,5,3000,1,4.130421,1.912091
1832,ng20,coresets,5,3000,5,4.101560,1.913176
1832,ng20,coresets,5,3000,10,4.101271,1.927023
1832,ng20,coresets,5,3000,14,4.101230,1.937423
1833,ng20,coresets,5,3000,0,4.131912,1.932816
1833,ng20,coresets,5,3000,1,4.122527,1.934058
1833,ng20,coresets,5,3000,5,4.099474,1.944147
1833,ng20,coresets,5,3000,10,4.099605,1.952433
1833,ng20,coresets,5,3000,14,4.099710,1.962458
1834,ng20,coresets,5,3000,0,4.164702,1.952847
1834,ng20,coresets,5,3000,1,4.141722,1.954769
1834,ng20,coresets,5,3000,5,4.124203,1.965879
1834,ng20,coresets,5,3000,10,4.120433,1.976421
1834,ng20,coresets,5,3000,24,4.117763,2.008110
1835,ng20,coresets,4,3000,0,4.200997,1.860514
1835,ng20,coresets,4,3000,1,4.160723,1.867173
1835,ng20,coresets,4,3000,5,4.140887,1.865086
1835,ng20,coresets,4,3000,10,4.138795,1.873173
1835,ng20,coresets,4,3000,12,4.138731,1.877219
1836,ng20,coresets,4,3000,0,4.189371,1.915144
1836,ng20,coresets,4,3000,1,4.174596,1.916407
1836,ng20,coresets,4,3000,5,4.138123,1.923400
1836,ng20,coresets,4,3000,10,4.137692,1.932840
1836,ng20,coresets,4,3000,19,4.137973,1.945775
1837,ng20,coresets,4,3000,0,4.224776,1.882245
1837,ng20,coresets,4,3000,1,4.199466,1.883699
1837,ng20,coresets,4,3000,5,4.174841,1.895059
1837,ng20,coresets,4,3000,10,4.169325,1.903519
1837,ng20,coresets,4,3000,29,4.115148,1.936941
1838,ng20,coresets,4,3000,0,4.209684,1.931754
1838,ng20,coresets,4,3000,1,4.176080,1.933074
1838,ng20,coresets,4,3000,5,4.141805,1.937269
1838,ng20,coresets,4,3000,10,4.136762,1.947152
1838,ng20,coresets,4,3000,16,4.136623,1.959035
1839,ng20,coresets,4,3000,0,4.172413,1.935390
1839,ng20,coresets,4,3000,1,4.149236,1.932491
1839,ng20,coresets,4,3000,5,4.138521,1.938268
1839,ng20,coresets,4,3000,10,4.137076,1.949310
1839,ng20,coresets,4,3000,32,4.121538,1.987274
1840,ng20,coresets,4,3000,0,4.194407,1.897259
1840,ng20,coresets,4,3000,1,4.178840,1.898529
1840,ng20,coresets,4,3000,5,4.164625,1.912090
1840,ng20,coresets,4,3000,10,4.160135,1.914370
1840,ng20,coresets,4,3000,14,4.159399,1.924812
1841,ng20,coresets,4,3000,0,4.181343,1.896895
1841,ng20,coresets,4,3000,1,4.158347,1.898737
1841,ng20,coresets,4,3000,5,4.139142,1.904404
1841,ng20,coresets,4,3000,10,4.126949,1.912478
1841,ng20,coresets,4,3000,15,4.126432,1.921481
1842,ng20,coresets,4,3000,0,4.231952,1.865951
1842,ng20,coresets,4,3000,1,4.217102,1.866948
1842,ng20,coresets,4,3000,5,4.197273,1.875906
1842,ng20,coresets,4,3000,10,4.177946,1.891538
1842,ng20,coresets,4,3000,28,4.124802,1.917708
1843,ng20,coresets,4,3000,0,4.164045,1.890130
1843,ng20,coresets,4,3000,1,4.141553,1.891559
1843,ng20,coresets,4,3000,5,4.128712,1.898177
1843,ng20,coresets,4,3000,10,4.136604,1.907770
1843,ng20,coresets,4,3000,24,4.146864,1.930715
1844,ng20,coresets,4,3000,0,4.220899,1.881142
1844,ng20,coresets,4,3000,1,4.188867,1.882496
1844,ng20,coresets,4,3000,5,4.151741,1.889131
1844,ng20,coresets,4,3000,10,4.140372,1.894540
1844,ng20,coresets,4,3000,16,4.137819,1.907218
1845,ng20,coresets,4,3000,0,4.168116,1.884442
1845,ng20,coresets,4,3000,1,4.148568,1.890953
1845,ng20,coresets,4,3000,5,4.123122,1.894739
1845,ng20,coresets,4,3000,10,4.118182,1.902476
1845,ng20,coresets,4,3000,12,4.117639,1.904643
1846,ng20,coresets,4,3000,0,4.213340,1.946120
1846,ng20,coresets,4,3000,1,4.202927,1.947716
1846,ng20,coresets,4,3000,5,4.184559,1.954380
1846,ng20,coresets,4,3000,10,4.177753,1.966489
1846,ng20,coresets,4,3000,22,4.172497,1.987210
1847,ng20,coresets,4,3000,0,4.272972,1.982092
1847,ng20,coresets,4,3000,1,4.211555,1.983797
1847,ng20,coresets,4,3000,5,4.147280,1.991154
1847,ng20,coresets,4,3000,10,4.133708,1.999109
1847,ng20,coresets,4,3000,17,4.130851,2.010946
1848,ng20,coresets,4,3000,0,4.185787,1.913638
1848,ng20,coresets,4,3000,1,4.161062,1.909449
1848,ng20,coresets,4,3000,5,4.147146,1.918708
1848,ng20,coresets,4,3000,10,4.140083,1.930105
1848,ng20,coresets,4,3000,28,4.137795,1.966844
1849,ng20,coresets,4,3000,0,4.194238,1.887592
1849,ng20,coresets,4,3000,1,4.183690,1.882808
1849,ng20,coresets,4,3000,5,4.167152,1.889963
1849,ng20,coresets,4,3000,10,4.169405,1.901162
1849,ng20,coresets,4,3000,19,4.171640,1.920935
1850,ng20,coresets,4,3000,0,4.195252,1.906237
1850,ng20,coresets,4,3000,1,4.165342,1.904148
1850,ng20,coresets,4,3000,5,4.150743,1.913098
1850,ng20,coresets,4,3000,10,4.149188,1.921855
1850,ng20,coresets,4,3000,18,4.147444,1.941809
1851,ng20,coresets,4,3000,0,4.213443,1.913381
1851,ng20,coresets,4,3000,1,4.205039,1.915051
1851,ng20,coresets,4,3000,5,4.158704,1.923797
1851,ng20,coresets,4,3000,10,4.142993,1.931722
1851,ng20,coresets,4,3000,17,4.142560,1.946150
1852,ng20,coresets,4,3000,0,4.219523,1.913563
1852,ng20,coresets,4,3000,1,4.207283,1.917275
1852,ng20,coresets,4,3000,5,4.158471,1.921223
1852,ng20,coresets,4,3000,10,4.124933,1.931506
1852,ng20,coresets,4,3000,15,4.123813,1.941738
1853,ng20,coresets,4,3000,0,4.221818,1.918746
1853,ng20,coresets,4,3000,1,4.197365,1.915599
1853,ng20,coresets,4,3000,5,4.188846,1.924671
1853,ng20,coresets,4,3000,10,4.169569,1.932578
1853,ng20,coresets,4,3000,24,4.163434,1.953737
1854,ng20,coresets,4,3000,0,4.246187,1.894455
1854,ng20,coresets,4,3000,1,4.197098,1.896020
1854,ng20,coresets,4,3000,5,4.120063,1.905794
1854,ng20,coresets,4,3000,10,4.115229,1.912558
1854,ng20,coresets,4,3000,18,4.116692,1.924859
1855,ng20,coresets,4,3000,0,4.241384,1.953267
1855,ng20,coresets,4,3000,1,4.168782,1.951086
1855,ng20,coresets,4,3000,5,4.147057,1.959428
1855,ng20,coresets,4,3000,10,4.147142,1.964934
1855,ng20,coresets,4,3000,13,4.147169,1.971361
1856,ng20,coresets,4,3000,0,4.168614,1.890772
1856,ng20,coresets,4,3000,1,4.141538,1.890085
1856,ng20,coresets,4,3000,5,4.108748,1.899264
1856,ng20,coresets,4,3000,10,4.108050,1.908028
1856,ng20,coresets,4,3000,11,4.108049,1.910160
1857,ng20,coresets,4,3000,0,4.177925,1.910960
1857,ng20,coresets,4,3000,1,4.162267,1.918621
1857,ng20,coresets,4,3000,5,4.129026,1.927765
1857,ng20,coresets,4,3000,10,4.115191,1.932749
1857,ng20,coresets,4,3000,15,4.114758,1.937542
1858,ng20,coresets,4,3000,0,4.174391,1.896370
1858,ng20,coresets,4,3000,1,4.154188,1.897699
1858,ng20,coresets,4,3000,5,4.138997,1.904057
1858,ng20,coresets,4,3000,10,4.136299,1.911815
1858,ng20,coresets,4,3000,31,4.106883,1.951549
1859,ng20,coresets,4,3000,0,4.143287,1.899141
1859,ng20,coresets,4,3000,1,4.129050,1.898538
1859,ng20,coresets,4,3000,5,4.117001,1.902256
1859,ng20,coresets,4,3000,10,4.114705,1.910060
1859,ng20,coresets,4,3000,11,4.114697,1.912849
1860,ng20,coresets,4,3000,0,4.168464,1.894072
1860,ng20,coresets,4,3000,1,4.141588,1.898055
1860,ng20,coresets,4,3000,5,4.129096,1.904545
1860,ng20,coresets,4,3000,10,4.126191,1.912193
1860,ng20,coresets,4,3000,23,4.126611,1.936242
1861,ng20,coresets,4,3000,0,4.152705,1.924350
1861,ng20,coresets,4,3000,1,4.144735,1.926363
1861,ng20,coresets,4,3000,5,4.137967,1.932270
1861,ng20,coresets,4,3000,10,4.138707,1.944550
1861,ng20,coresets,4,3000,13,4.138799,1.947981
1862,ng20,coresets,4,3000,0,4.219172,1.901296
1862,ng20,coresets,4,3000,1,4.196472,1.901965
1862,ng20,coresets,4,3000,5,4.174262,1.908634
1862,ng20,coresets,4,3000,10,4.174532,1.918791
1862,ng20,coresets,4,3000,11,4.174529,1.922007
1863,ng20,coresets,4,3000,0,4.174552,1.890579
1863,ng20,coresets,4,3000,1,4.150950,1.890154
1863,ng20,coresets,4,3000,5,4.147365,1.898797
1863,ng20,coresets,4,3000,10,4.146943,1.907010
1864,ng20,coresets,4,3000,0,4.252993,1.887401
1864,ng20,coresets,4,3000,1,4.224088,1.895148
1864,ng20,coresets,4,3000,5,4.163061,1.899568
1864,ng20,coresets,4,3000,10,4.159693,1.904699
1864,ng20,coresets,4,3000,12,4.159693,1.909164
1865,ng20,coresets,3,3000,0,4.226301,1.867017
1865,ng20,coresets,3,3000,1,4.204514,1.869286
1865,ng20,coresets,3,3000,5,4.191109,1.872253
1865,ng20,coresets,3,3000,10,4.186614,1.880710
1865,ng20,coresets,3,3000,20,4.160140,1.896235
1866,ng20,coresets,3,3000,0,4.221573,1.903415
1866,ng20,coresets,3,3000,1,4.211298,1.905343
1866,ng20,coresets,3,3000,5,4.207926,1.915484
1866,ng20,coresets,3,3000,10,4.196837,1.924682
1866,ng20,coresets,3,3000,41,4.165726,1.971840
1867,ng20,coresets,3,3000,0,4.206947,1.908548
1867,ng20,coresets,3,3000,1,4.187734,1.908912
1867,ng20,coresets,3,3000,5,4.183143,1.915287
1867,ng20,coresets,3,3000,8,4.183447,1.920121
1868,ng20,coresets,3,3000,0,4.211864,1.909098
1868,ng20,coresets,3,3000,1,4.203836,1.912366
1868,ng20,coresets,3,3000,5,4.200144,1.915046
1868,ng20,coresets,3,3000,7,4.200139,1.920814
1869,ng20,coresets,3,3000,0,4.225675,1.910443
1869,ng20,coresets,3,3000,1,4.258330,1.911611
1869,ng20,coresets,3,3000,5,4.200013,1.916500
1869,ng20,coresets,3,3000,10,4.191472,1.928462
1869,ng20,coresets,3,3000,32,4.164334,1.954120
1870,ng20,coresets,3,3000,0,4.282775,1.921572
1870,ng20,coresets,3,3000,1,4.274217,1.923610
1870,ng20,coresets,3,3000,5,4.211966,1.929448
1870,ng20,coresets,3,3000,10,4.197464,1.935149
1870,ng20,coresets,3,3000,16,4.193805,1.945994
1871,ng20,coresets,3,3000,0,4.172213,1.921294
1871,ng20,coresets,3,3000,1,4.164588,1.923664
1871,ng20,coresets,3,3000,5,4.163888,1.926469
1871,ng20,coresets,3,3000,10,4.164885,1.932519
1871,ng20,coresets,3,3000,12,4.164992,1.939043
1872,ng20,coresets,3,3000,0,4.196483,1.878306
1872,ng20,coresets,3,3000,1,4.176084,1.878000
1872,ng20,coresets,3,3000,5,4.166437,1.885626
1872,ng20,coresets,3,3000,10,4.164906,1.890349
1872,ng20,coresets,3,3000,17,4.165989,1.902525
1873,ng20,coresets,3,3000,0,4.221250,1.870315
1873,ng20,coresets,3,3000,1,4.204192,1.874961
1873,ng20,coresets,3,3000,5,4.189350,1.878801
1873,ng20,coresets,3,3000,10,4.189008,1.887105
1874,ng20,coresets,3,3000,0,4.203076,1.885257
1874,ng20,coresets,3,3000,1,4.180073,1.890170
1874,ng20,coresets,3,3000,5,4.165762,1.891784
1874,ng20,coresets,3,3000,10,4.165214,1.899463
1874,ng20,coresets,3,3000,27,4.164515,1.930802
1875,ng20,coresets,3,3000,0,4.219532,1.956179
1875,ng20,coresets,3,3000,1,4.202852,1.957193
1875,ng20,coresets,3,3000,5,4.169549,1.961702
1875,ng20,coresets,3,3000,10,4.165611,1.968651
1875,ng20,coresets,3,3000,14,4.165793,1.976194
1876,ng20,coresets,3,3000,0,4.188953,1.935398
1876,ng20,coresets,3,3000,1,4.177771,1.937128
1876,ng20,coresets,3,3000,5,4.166968,1.944370
1876,ng20,coresets,3,3000,10,4.168323,1.951059
1876,ng20,coresets,3,3000,14,4.169462,1.957439
1877,ng20,coresets,3,3000,0,4.271185,1.901241
1877,ng20,coresets,3,3000,1,4.248314,1.902310
1877,ng20,coresets,3,3000,5,4.220492,1.904818
1877,ng20,coresets,3,3000,10,4.218856,1.911252
1877,ng20,coresets,3,3000,42,4.205909,1.953678
1878,ng20,coresets,3,3000,0,4.192809,1.875232
1878,ng20,coresets,3,3000,1,4.178277,1.880951
1878,ng20,coresets,3,3000,5,4.161218,1.881391
1878,ng20,coresets,3,3000,10,4.156036,1.888015
1878,ng20,coresets,3,3000,15,4.155666,1.894449
1879,ng20,coresets,3,3000,0,4.290220,1.886471
1879,ng20,coresets,3,3000,1,4.287343,1.883884
1879,ng20,coresets,3,3000,5,4.273735,1.888843
1879,ng20,coresets,3,3000,10,4.200717,1.896149
1879,ng20,coresets,3,3000,15,4.200455,1.904871
1880,ng20,coresets,3,3000,0,4.207629,1.883065
1880,ng20,coresets,3,3000,1,4.189633,1.888986
1880,ng20,coresets,3,3000,5,4.183341,1.888912
1880,ng20,coresets,3,3000,10,4.183148,1.899868
1880,ng20,coresets,3,3000,30,4.167126,1.924035
1881,ng20,coresets,3,3000,0,4.259611,1.913864
1881,ng20,coresets,3,3000,1,4.229271,1.912463
1881,ng20,coresets,3,3000,5,4.212767,1.919960
1881,ng20,coresets,3,3000,10,4.200077,1.926138
1881,ng20,coresets,3,3000,27,4.182619,1.945217
1882,ng20,coresets,3,3000,0,4.181050,1.888421
1882,ng20,coresets,3,3000,1,4.169709,1.892461
1882,ng20,coresets,3,3000,5,4.169513,1.894927
1882,ng20,coresets,3,3000,10,4.169863,1.904359
1882,ng20,coresets,3,3000,27,4.171671,1.922891
1883,ng20,coresets,3,3000,0,4.213099,1.906677
1883,ng20,coresets,3,3000,1,4.193776,1.910668
1883,ng20,coresets,3,3000,5,4.189160,1.913089
1883,ng20,coresets,3,3000,10,4.189244,1.921704
1883,ng20,coresets,3,3000,11,4.189280,1.923610
1884,ng20,coresets,3,3000,0,4.233424,1.886338
1884,ng20,coresets,3,3000,1,4.209132,1.887582
1884,ng20,coresets,3,3000,5,4.166718,1.894559
1884,ng20,coresets,3,3000,8,4.166397,1.900517
1885,ng20,coresets,3,3000,0,4.258456,1.883889
1885,ng20,coresets,3,3000,1,4.233684,1.884970
1885,ng20,coresets,3,3000,5,4.192177,1.892226
1885,ng20,coresets,3,3000,10,4.187379,1.901305
1885,ng20,coresets,3,3000,15,4.187134,1.910833
1886,ng20,coresets,3,3000,0,4.186507,1.899654
1886,ng20,coresets,3,3000,1,4.174314,1.903458
1886,ng20,coresets,3,3000,5,4.163067,1.905682
1886,ng20,coresets,3,3000,10,4.160890,1.914919
1886,ng20,coresets,3,3000,16,4.161476,1.922625
1887,ng20,coresets,3,3000,0,4.260751,1.865176
1887,ng20,coresets,3,3000,1,4.232760,1.866234
1887,ng20,coresets,3,3000,5,4.201949,1.873688
1887,ng20,coresets,3,3000,10,4.199790,1.877677
1887,ng20,coresets,3,3000,23,4.198872,1.896644
1888,ng20,coresets,3,3000,0,4.236373,1.873067
1888,ng20,coresets,3,3000,1,4.222816,1.874439
1888,ng20,coresets,3,3000,5,4.210294,1.882504
1888,ng20,coresets,3,3000,10,4.171419,1.888569
1888,ng20,coresets,3,3000,26,4.160406,1.913468
1889,ng20,coresets,3,3000,0,4.194541,1.881418
1889,ng20,coresets,3,3000,1,4.181678,1.884914
1889,ng20,coresets,3,3000,5,4.176031,1.891647
1889,ng20,coresets,3,3000,6,4.176054,1.892116
1890,ng20,coresets,3,3000,0,4.221191,1.891848
1890,ng20,coresets,3,3000,1,4.200993,1.890638
1890,ng20,coresets,3,3000,5,4.193786,1.895543
1890,ng20,coresets,3,3000,10,4.166343,1.904557
1890,ng20,coresets,3,3000,20,4.160262,1.915560
1891,ng20,coresets,3,3000,0,4.190456,1.881395
1891,ng20,coresets,3,3000,1,4.186735,1.880167
1891,ng20,coresets,3,3000,5,4.198161,1.885454
1891,ng20,coresets,3,3000,10,4.195752,1.891299
1891,ng20,coresets,3,3000,20,4.193055,1.911978
1892,ng20,coresets,3,3000,0,4.212612,1.864627
1892,ng20,coresets,3,3000,1,4.199905,1.867011
1892,ng20,coresets,3,3000,5,4.189111,1.873562
1892,ng20,coresets,3,3000,10,4.171380,1.879598
1892,ng20,coresets,3,3000,13,4.170124,1.886346
1893,ng20,coresets,3,3000,0,4.171390,1.878634
1893,ng20,coresets,3,3000,1,4.161513,1.875745
1893,ng20,coresets,3,3000,5,4.159055,1.882879
1893,ng20,coresets,3,3000,9,4.158955,1.889110
1894,ng20,coresets,3,3000,0,4.250537,1.884306
1894,ng20,coresets,3,3000,1,4.235804,1.885597
1894,ng20,coresets,3,3000,5,4.210183,1.892791
1894,ng20,coresets,3,3000,10,4.167703,1.898865
1894,ng20,coresets,3,3000,14,4.166070,1.905053
1895,ng20,coresets,2,3000,0,4.224800,1.849213
1895,ng20,coresets,2,3000,1,4.216228,1.850381
1895,ng20,coresets,2,3000,5,4.217070,1.856185
1895,ng20,coresets,2,3000,9,4.217260,1.857721
1896,ng20,coresets,2,3000,0,4.234195,1.893975
1896,ng20,coresets,2,3000,1,4.234639,1.894839
1896,ng20,coresets,2,3000,2,4.234944,1.893923
1897,ng20,coresets,2,3000,0,4.226277,1.879762
1897,ng20,coresets,2,3000,1,4.227612,1.881924
1897,ng20,coresets,2,3000,5,4.234606,1.882727
1898,ng20,coresets,2,3000,0,4.242369,1.885082
1898,ng20,coresets,2,3000,1,4.222431,1.885623
1898,ng20,coresets,2,3000,5,4.213999,1.889208
1898,ng20,coresets,2,3000,10,4.213921,1.893594
1899,ng20,coresets,2,3000,0,4.261847,1.882056
1899,ng20,coresets,2,3000,1,4.255381,1.884299
1899,ng20,coresets,2,3000,5,4.234695,1.886687
1899,ng20,coresets,2,3000,10,4.232634,1.892499
1899,ng20,coresets,2,3000,14,4.232529,1.898848
1900,ng20,coresets,2,3000,0,4.260390,1.868396
1900,ng20,coresets,2,3000,1,4.245034,1.869249
1900,ng20,coresets,2,3000,5,4.234718,1.873985
1900,ng20,coresets,2,3000,10,4.232800,1.880866
1900,ng20,coresets,2,3000,15,4.232662,1.888508
1901,ng20,coresets,2,3000,0,4.293953,1.867866
1901,ng20,coresets,2,3000,1,4.285423,1.869021
1901,ng20,coresets,2,3000,5,4.271885,1.872441
1901,ng20,coresets,2,3000,8,4.271510,1.878491
1902,ng20,coresets,2,3000,0,4.310118,1.854771
1903,ng20,coresets,2,3000,0,4.306074,1.879084
1903,ng20,coresets,2,3000,1,4.300791,1.877675
1903,ng20,coresets,2,3000,5,4.290830,1.881517
1903,ng20,coresets,2,3000,10,4.287024,1.886525
1903,ng20,coresets,2,3000,14,4.286368,1.890863
1904,ng20,coresets,2,3000,0,4.236156,1.865630
1904,ng20,coresets,2,3000,1,4.218559,1.866663
1904,ng20,coresets,2,3000,5,4.214934,1.869814
1904,ng20,coresets,2,3000,6,4.214936,1.872471
1905,ng20,coresets,2,3000,0,4.273994,1.834728
1905,ng20,coresets,2,3000,1,4.267727,1.835899
1905,ng20,coresets,2,3000,5,4.245806,1.839122
1905,ng20,coresets,2,3000,10,4.243258,1.843690
1905,ng20,coresets,2,3000,16,4.242286,1.851870
1906,ng20,coresets,2,3000,0,4.230724,1.858023
1906,ng20,coresets,2,3000,1,4.226952,1.860014
1906,ng20,coresets,2,3000,5,4.226425,1.862555
1907,ng20,coresets,2,3000,0,4.235968,1.915574
1907,ng20,coresets,2,3000,1,4.228079,1.916672
1907,ng20,coresets,2,3000,5,4.223924,1.920613
1907,ng20,coresets,2,3000,10,4.220471,1.925454
1907,ng20,coresets,2,3000,16,4.219101,1.932123
1908,ng20,coresets,2,3000,0,4.288001,1.938720
1908,ng20,coresets,2,3000,1,4.275231,1.939907
1908,ng20,coresets,2,3000,5,4.264020,1.943598
1908,ng20,coresets,2,3000,9,4.262762,1.948927
1909,ng20,coresets,2,3000,0,4.298587,1.923916
1909,ng20,coresets,2,3000,1,4.296749,1.927909
1909,ng20,coresets,2,3000,5,4.257952,1.928265
1909,ng20,coresets,2,3000,10,4.247375,1.932764
1909,ng20,coresets,2,3000,15,4.247784,1.938842
1910,ng20,coresets,2,3000,0,4.266196,1.876848
1910,ng20,coresets,2,3000,1,4.249343,1.881028
1910,ng20,coresets,2,3000,5,4.234124,1.883140
1910,ng20,coresets,2,3000,10,4.233416,1.891511
1910,ng20,coresets,2,3000,31,4.230838,1.906070
1911,ng20,coresets,2,3000,0,4.285160,1.907595
1911,ng20,coresets,2,3000,1,4.264350,1.906707
1911,ng20,coresets,2,3000,5,4.259788,1.910141
1911,ng20,coresets,2,3000,10,4.259326,1.916809
1911,ng20,coresets,2,3000,44,4.214747,1.945701
1912,ng20,coresets,2,3000,0,4.297894,1.897867
1912,ng20,coresets,2,3000,1,4.295987,1.897948
1912,ng20,coresets,2,3000,5,4.254282,1.902871
1912,ng20,coresets,2,3000,10,4.236434,1.908668
1912,ng20,coresets,2,3000,19,4.234488,1.916562
1913,ng20,coresets,2,3000,0,4.226443,1.905642
1913,ng20,coresets,2,3000,1,4.219697,1.905445
1913,ng20,coresets,2,3000,5,4.213232,1.908773
1913,ng20,coresets,2,3000,10,4.215464,1.914892
1913,ng20,coresets,2,3000,20,4.216232,1.925354
1914,ng20,coresets,2,3000,0,4.306305,1.855056
1914,ng20,coresets,2,3000,1,4.301814,1.858355
1914,ng20,coresets,2,3000,5,4.298240,1.862013
1914,ng20,coresets,2,3000,6,4.298141,1.860933
1915,ng20,coresets,2,3000,0,4.294456,1.873205
1915,ng20,coresets,2,3000,1,4.286170,1.874624
1915,ng20,coresets,2,3000,5,4.248943,1.879620
1915,ng20,coresets,2,3000,10,4.235820,1.883673
1915,ng20,coresets,2,3000,22,4.232958,1.897542
1916,ng20,coresets,2,3000,0,4.239746,1.868201
1916,ng20,coresets,2,3000,1,4.237666,1.871369
1916,ng20,coresets,2,3000,5,4.232209,1.872545
1916,ng20,coresets,2,3000,10,4.230282,1.878016
1916,ng20,coresets,2,3000,18,4.228568,1.885510
1917,ng20,coresets,2,3000,0,4.255272,1.892697
1917,ng20,coresets,2,3000,1,4.233259,1.892654
1917,ng20,coresets,2,3000,5,4.222986,1.895661
1917,ng20,coresets,2,3000,10,4.219423,1.901881
1917,ng20,coresets,2,3000,20,4.214432,1.917954
1918,ng20,coresets,2,3000,0,4.237871,1.869716
